STORE_NAME,longitude,latitude,ADDRESS,ADDRESS2,CITY,STATE,ZIP5,zip4,County,
"Dollar Tree 5519",-117.39944,34.510628,"14325 US Hwy 395","","Victorville","CA","92394","","SAN BERNARDINO" 
"Dollar Tree 5542",-118.30184,34.043648,"2053 Venice Blvd","","Los Angeles","CA","90006","5222","LOS ANGELES" 
"Dollar Tree 5689",-118.36718,34.230618,"8914 Glenoaks Blvd","","Sun Valley","CA","91352","2037","LOS ANGELES" 
"Dollar Tree 5706",-117.63508,33.628716,"23042 Alicia Pkwy","","Mission Viejo","CA","92692","1636","ORANGE" 
"Dollar Tree 5758",-118.11801,33.946117,"10227 Lakewood Blvd","","Downey","CA","90241","2741","LOS ANGELES" 
"Dollar Tree 5759",-117.24437,34.063068,"25670 Redlands Blvd","","Loma Linda","CA","92354","","SAN BERNARDINO" 
"Pasteleria Y Panaderia El Panon Bakery",-118.25879,34.025555,"2109 S San Pedro St","","Los Angeles","CA","90011","1125","LOS ANGELES" 
"Arco ampm 83626",-117.53613,33.844746,"1402 E Ontario Ave","","Corona","CA","92881","3605","RIVERSIDE" 
"King Water & Cigarettes",-118.44846,34.235378,"14514 Nordhoff St","","Panorama City","CA","91402","1811","LOS ANGELES" 
"Best Food & Gas",-117.33194,34.427078,"15188 Main St","Ste A","Hesperia","CA","92345","3303","SAN BERNARDINO" 
"Jerry's Liquor",-117.94916,33.759502,"10320 Westminster Ave","","Garden Grove","CA","92843","4830","ORANGE" 
"Musica Latina Party Supplies And Groceries",-117.39626,34.043594,"11585 Cedar Ave","","Blomington","CA","92316","","SAN BERNARDINO" 
"Sams Jr Liquor",-118.21545,33.786919,"1574 Santa Fe Ave","","Long Beach","CA","90813","1247","LOS ANGELES" 
"Community Liquor",-119.00296,35.310169,"2600 S Union Ave","","Bakersfield","CA","93307","5412","KERN" 
"Sunshine Liquor",-117.92885,33.643417,"724 W 19th St","Ste A","Costa Mesa","CA","92627","6147","ORANGE" 
"Colorado River Market",-114.61894,34.848522,"2100 Needles Hwy","","Needles","CA","92363","2103","SAN BERNARDINO" 
"Patterson Discount Cigarettes",-121.12714,37.472893,"106 E Las Palmas Ave","Ste C","Patterson","CA","95363","2820","STANISLAUS" 
"99 Cent Only Store 415",-116.98494,32.838593,"9751 Mission Gorge Rd","","Santee","CA","92071","3809","SAN DIEGO" 
"99 Cent Only Store 418",-118.03687,33.818031,"9937 Walker St","","Cypress","CA","90630","3827","ORANGE" 
"Glenoaks Liquor Store",-118.38441,34.246933,"9748 Glenoaks Blvd","","Sun Valley","CA","91352","1014","LOS ANGELES" 
"Porterville Ampm 83471",-119.02618,36.054844,"700 S Jaye St","","Porterville","CA","93257","5310","TULARE" 
"Quick Stop Liquor 1",-119.74592,36.736,"4595 E Kings Canyon Rd","","Fresno","CA","93702","3717","FRESNO" 
"Raisin City Market",-119.90311,36.601078,"6234 W Bowles Ave","","Raisin City","CA","93652","","FRESNO" 
"Dollar General 13575",-116.8931,33.74828,"25720 Fairview Ave","","Hemet","CA","92544","5353","RIVERSIDE" 
"Dollar General 15296",-118.46214,35.698509,"5885 Wofford Blvd","","Wofford Heights","CA","93285","","KERN" 
"Smart & Final 701",-121.26875,38.616924,"2344 Sunrise Blvd","","Rancho Cordova","CA","95670","4343","SACRAMENTO" 
"Valley Feeding Project Llc",-118.9998,35.380642,"201 Kentucky St","","Bakersfield","CA","93305","4227","KERN" 
"Lakeside Discount Liquor",-116.93346,32.838615,"8909 Winter Gardens Blvd","","Lakeside","CA","92040","4934","SAN DIEGO" 
"JJ's",-122.11314,37.665504,"21400 Royal Ave","","Hayward","CA","94541","5833","ALAMEDA" 
"Mr. Dollar",-118.25899,34.025269,"2121 S San Pedro St","Ste D","Los Angeles","CA","90011","1161","LOS ANGELES" 
"Howards Mini Mart",-119.0392,35.324997,"3300 Planz Rd","","Bakersfield","CA","93309","6163","KERN" 
"Nam Hoa Fish Market Inc",-118.23853,34.060394,"711 1/4 New High St","","Los Angeles","CA","90012","2888","LOS ANGELES" 
"Baby Options Nutrition Center",-117.29249,34.528568,"15247 11th St","Ste 900","Victorville","CA","92395","3739","SAN BERNARDINO" 
"Julie Meat Market & Bakery",-118.23035,33.982311,"6347 Santa Fe Ave","","Huntington Park","CA","90255","3805","LOS ANGELES" 
"Gold Star Market 1",-122.22351,37.469013,"615 Woodside Rd","Ste 1","Redwood City","CA","94061","3878","SAN MATEO" 
"7 Eleven Store 14023E",-118.11691,33.999195,"800 S Greenwood Ave","","Montebello","CA","90640","5814","LOS ANGELES" 
"Shop N Go Food & Liquor",-118.158,33.874615,"2990 E Artesia Blvd","","Long Beach","CA","90805","2706","LOS ANGELES" 
"Family Dollar 11183",-118.19947,33.979362,"3705 Gage Ave","","Bell Gardens","CA","90201","1024","LOS ANGELES" 
"Family Dollar 11189",-119.55559,36.704849,"742 Academy Ave","","Sanger","CA","93657","3108","FRESNO" 
"C Food Store",-118.0713,33.964699,"11462 E Slauson Ave","","Whittier","CA","90606","","LOS ANGELES" 
"Quick And Easy Food Mart",-118.26522,33.933834,"11151 Avalon Blvd","Ste 110","Los Angeles","CA","90061","3077","LOS ANGELES" 
"Yukon Market",-118.33524,33.90934,"13459 Yukon Ave","","Hawthorne","CA","90250","6228","LOS ANGELES" 
"Grewal Food & Liquor",-121.86118,37.340286,"517 Mclaughlin Ave","","San Jose","CA","95116","3343","SANTA CLARA" 
"Springdale Liquor & Jr Market",-118.02557,33.76976,"13262 Springdale St","","Westminster","CA","92683","1912","ORANGE" 
"7 Eleven Store 39572C",-121.40149,38.589001,"1300 Fulton Ave","","Sacramento","CA","95825","3604","SACRAMENTO" 
"Carniceria La Estrella 1",-118.08796,33.948021,"11522 Telegraph Rd","","Santa Fe Springs","CA","90670","3110","LOS ANGELES" 
"Ambala Sweets & Spices",-117.99852,33.832108,"3107 W Lincoln Ave","","Anaheim","CA","92801","6004","ORANGE" 
"CVS 10310",-117.13913,34.070141,"1795 E Lugonia Ave","","Redlands","CA","92374","2723","SAN BERNARDINO" 
"CVS 10225",-117.91542,33.802624,"1803 S Harbor Blvd","","Anaheim","CA","92802","3509","ORANGE" 
"Pierpont Liquor & Market",-119.27181,34.263939,"2311 Pierpont Blvd","","Ventura","CA","93001","3856","VENTURA" 
"PARK VIEW MARKET",-122.66012,38.968987,"13446 Lakeshore Dr","","Clearlake","CA","95422","8341","LAKE" 
"Quick Mart",-117.97729,33.846813,"2618 W La Palma Ave","","Anaheim","CA","92801","2601","ORANGE" 
"Shop N Go 614",-119.68399,36.851345,"1175 N Fowler","Suite 109","Clovis","CA","93611","","FRESNO" 
"Sav Mor Foods 33",-121.69424,39.364754,"540 Washington St","","Gridley","CA","95948","2531","BUTTE" 
"H Mart Los Angeles, Llc",-118.30914,34.062729,"621 S Western Ave","Ste G03","Los Angeles","CA","90005","3040","LOS ANGELES" 
"Dollar Tree 5695",-118.35278,33.913681,"13039 Hawthorne Blvd","","Hawthorne","CA","90250","4415","LOS ANGELES" 
"Kwik Mart",-121.53017,38.580486,"1648 W Capitol Ave","","West Sacramento","CA","95691","3220","YOLO" 
"Solo 98+",-117.90665,33.850582,"1190 N East St","","Anaheim","CA","92805","1428","ORANGE" 
"Milano's Liquor",-117.3303,33.226345,"3846 Mission Ave","Ste A2","Oceanside","CA","92058","1875","SAN DIEGO" 
"Weaverville Gas Mart",-122.9372,40.728058,"900 Main St","","Weaverville","CA","96093","","TRINITY" 
"Doc's Meat Market 2",-119.18108,34.19577,"630 S C St","","Oxnard","CA","93030","7017","VENTURA" 
"University Market",-122.34851,40.613358,"1292 College View Dr","","Redding","CA","96003","3014","SHASTA" 
"Rojas Market",-122.57336,38.108143,"1221 Grant Ave","","Novato","CA","94945","3115","MARIN" 
"Gardens Liquor",-117.93094,33.774261,"11562 Garden Grove Blvd","","Garden Grove","CA","92843","1412","ORANGE" 
"Al's Mini Mart",-119.03854,36.087551,"943 W Westfield Ave","","Porterville","CA","93257","1255","TULARE" 
"Papa Murphy's CA309",-119.84796,36.80843,"3140 W Shaw Ave","Ste 107","Fresno","CA","93711","3219","FRESNO" 
"Town & Country Liquors",-120.83672,37.056973,"1248 Pacheco Blvd","","Los Banos","CA","93635","","MERCED" 
"Mommy & Me Nutritional Center 2",-117.47119,34.091438,"8922 Beech Ave","Ste J","Fontana","CA","92335","8200","SAN BERNARDINO" 
"Oaktree Market",-122.2283,37.781593,"1601 28th Ave","","Oakland","CA","94601","1613","ALAMEDA" 
"Chappy Liquor",-117.96455,33.788464,"9682 Chapman Ave","","Garden Grove","CA","92841","2707","ORANGE" 
"Kearns Market",-118.34878,34.076145,"7300 Beverly Blvd","","Los Angeles","CA","90036","2535","LOS ANGELES" 
"El Super 51",-117.09925,32.749584,"4421 University Ave","","San Diego","CA","92105","1711","SAN DIEGO" 
"Hampshire Liquor",-118.83624,34.169182,"11 Hampshire Rd","","Thousand Oaks","CA","91362","3312","VENTURA" 
"Dollar General 15232",-124.14693,40.585659,"650 S Fortuna Blvd","","Fortuna","CA","95540","3005","HUMBOLDT" 
"Garden Liquor",-118.28859,34.040047,"1479 W Washington Blvd","","Los Angeles","CA","90007","1240","LOS ANGELES" 
"La Vista Market 1",-117.23885,33.204235,"932 Vista Village Dr","","Vista","CA","92084","6064","SAN DIEGO" 
"Tallac Bottle Shop",-121.43541,38.539524,"5994 14th Ave","","Sacramento","CA","95820","3208","SACRAMENTO" 
"7 Eleven Store 25970D",-118.09484,34.579678,"1868 E Palmdale Blvd","","Palmdale","CA","93550","4852","LOS ANGELES" 
"Ava Kara's Inc.",-117.32272,33.24398,"607 Douglas Dr","","Oceanside","CA","92058","6948","SAN DIEGO" 
"Target 2804",-122.73132,38.45908,"950 Coddingtown Ctr","","Santa Rosa","CA","95401","3512","SONOMA" 
"Target 2830",-121.96095,37.352283,"2004 El Camino Real","","Santa Clara","CA","95050","4051","SANTA CLARA" 
"Mini Market",-118.1792,33.960285,"8070 Wilcox Ave","","Bell Gardens","CA","90201","","LOS ANGELES" 
"Yermo Shell & Truck Stop",-116.88681,34.903889,"35858 Ghost Town Road","","Yermo","CA","92398","","SAN BERNARDINO" 
"Dollar Counts, Inc.",-121.49531,38.612854,"1500 W El Camino Ave","Ste 10","Sacramento","CA","95833","1945","SACRAMENTO" 
"Smart & Final 0434",-118.15239,33.774399,"644 Redondo Ave","","Long Beach","CA","90814","1453","LOS ANGELES" 
"La Perla Tapatia 2",-120.92628,37.737564,"3806 Atchison St","","Riverbank","CA","95367","2559","STANISLAUS" 
"La Perla Tapatia 12",-120.93871,37.609871,"1460 Mitchell Rd","Ste F","Modesto","CA","95351","4948","STANISLAUS" 
"J&R Meat Company",-119.04028,36.065449,"24 S Cobb St","","Porterville","CA","93257","4426","TULARE" 
"India Supermarket",-121.30943,38.75066,"3992 Foothills Blvd","Ste 195","Roseville","CA","95747","8079","PLACER" 
"The Tobacco Man",-121.26115,38.141953,"651 N Cherokee Ln","","Lodi","CA","95240","","SAN JOAQUIN" 
"Carniceria Jalisco 1",-120.4577,34.652622,"928 N H St","","Lompoc","CA","93436","4149","SANTA BARBARA" 
"Dante's And Yaretzi Produce",-118.23912,34.00256,"4501 S Alameda St","SP 2","Vernon","CA","90058","2010","LOS ANGELES" 
"Arden Garden Market",-121.46066,38.605507,"1409 Del Paso Blvd","","Sacramento","CA","95815","3611","SACRAMENTO" 
"A & S 76 254354",-122.15768,37.464005,"710 Willow Rd","","Menlo Park","CA","94025","2540","SAN MATEO" 
"Family Market & Tobacco",-118.32659,33.936352,"10901 Crenshaw Blvd","Ste B","Inglewood","CA","90303","5477","LOS ANGELES" 
"Quick Shop And Gas",-120.97588,37.679703,"2716 Coffee Rd","","Modesto","CA","95355","1727","STANISLAUS" 
"Panaderia La Purisima",-121.54875,38.578033,"840 Harbor Blvd","Ste A","West Sacramento","CA","95691","2252","YOLO" 
"Viva Supermamrket 1",-118.18924,33.797272,"2202 Long Beach Blvd","","Long Beach","CA","90806","4417","LOS ANGELES" 
"Dollar Tree 5786",-121.12377,38.690205,"25000 Blue Ravine Rd","","Folsom","CA","95630","","SACRAMENTO" 
"99 Cent Plus Store",-118.33972,33.93092,"3800 W Imperial Hwy","","Inglewood","CA","90303","2618","LOS ANGELES" 
"Tasty Kake Natures Own Bakery Outlet 1171",-121.03033,37.647278,"906 N Carpenter Rd","","Modesto","CA","95352","1195","STANISLAUS" 
"Pomona Wine Cellar 3",-117.7646,34.061993,"870 W Holt Ave","","Pomona","CA","91768","3406","LOS ANGELES" 
"Sing Lee Poultry & Seafood Market",-118.04411,33.93858,"13482 Telegraph Rd","","Whittier","CA","90605","3436","LOS ANGELES" 
"Magic Buzz Mini Market & Tobacco",-117.7456,34.062473,"304 E Holt Ave","","Pomona","CA","91767","5509","LOS ANGELES" 
"Joo's Market",-117.76732,34.061981,"1027 W Holt Ave","","Pomona","CA","91768","3428","LOS ANGELES" 
"Trader Joe's 53",-118.25486,34.159222,"103 E Glenoaks Blvd","","Glendale","CA","91207","2007","LOS ANGELES" 
"PM Beer And Wine",-117.91978,33.730316,"16040 Harbor Blvd","Ste A","Fountain Valley","CA","92708","1327","ORANGE" 
"Menifee Arco Am-Pm",-117.18923,33.684994,"26925 Newport Rd","","Menifee","CA","92584","9221","RIVERSIDE" 
"Harvest International Market",-116.9527,32.794933,"733 E Main St","","El Cajon","CA","92020","4011","SAN DIEGO" 
"7 Eleven 25245B",-117.68945,34.077339,"9715 Central Ave","","Montclair","CA","91763","2816","SAN BERNARDINO" 
"Naz Food Mart",-121.56928,39.498375,"555 Oro Dam Blvd E","","Oroville","CA","95965","5716","BUTTE" 
"Broadway Market",-121.84309,36.609093,"1098 Broadway Ave","","Seaside","CA","93955","4902","MONTEREY" 
"7-Eleven 13751A",-118.10681,33.847088,"6419 Del Amo Blvd","","Lakewood","CA","90713","2203","LOS ANGELES" 
"99 Cent Only Store 420",-117.88147,34.106991,"1788 S Barranca Ave","","Glendora","CA","91740","5421","LOS ANGELES" 
"Diridon Market",-121.90636,37.329071,"98 Sunol St","","San Jose","CA","95126","3147","SANTA CLARA" 
"ABC Nutritional Care 6",-118.17916,34.085968,"4827 Huntington Dr N","","Los Angeles","CA","90032","1916","LOS ANGELES" 
"Del Rio Meat Market",-117.36789,33.685364,"16770 Lakeshore Dr","Ste K","Lake Elsinore","CA","92530","4953","RIVERSIDE" 
"Marty's Liquor",-118.26954,33.976482,"6912 S San Pedro St","","Los Angeles","CA","90003","2212","LOS ANGELES" 
"Oceanside Grocery Outlet",-117.29565,33.180401,"3508 College Blvd","","Oceanside","CA","92056","4613","SAN DIEGO" 
"El Surtidor Candy And Supplies",-117.24478,33.91737,"23942 Alessandro Blvd","Ste K","Moreno Valley","CA","92553","8809","RIVERSIDE" 
"Dollar General 15010",-121.03634,39.237667,"2033 Nevada City Hwy","","Grass Valley","CA","95945","7701","NEVADA" 
"Petaluma Grocery Outlet 109",-122.63926,38.236286,"80 E Washington St","","Petaluma","CA","94952","3165","SONOMA" 
"Vickys Market",-118.36299,34.032433,"5504 W Adams Blvd","","Los Angeles","CA","90016","2504","LOS ANGELES" 
"Auburn Valero",-121.07877,38.896175,"1650 Lincoln Way","","Auburn","CA","95603","5011","PLACER" 
"Sam's Market",-121.02193,37.659565,"1100 Carver Rd","A-1","Modesto","CA","95350","4766","STANISLAUS" 
"Jays Liquor",-117.58845,33.877777,"1267 W 6th St","Ste A","Corona","CA","92882","8216","RIVERSIDE" 
"El Caribe Liquor Market",-118.04797,34.077099,"10201 Valley Blvd","","El Monte","CA","91731","2331","LOS ANGELES" 
"Indiana.99 Cent Store",-118.19259,34.058422,"1522 N Indiana St","","Los Angeles","CA","90063","2520","LOS ANGELES" 
"Walgreens 15469",-118.25483,34.159214,"105 E Glenoaks Blvd","","Glendale","CA","91207","2007","LOS ANGELES" 
"Grangeville Liquor",-119.65508,36.342949,"1705 N 11th Ave","","Hanford","CA","93230","2084","KINGS" 
"Mi Tierra Bakery",-116.18171,33.672924,"51687 Harrison St","","Coachella","CA","92236","1570","RIVERSIDE" 
"Sunrise Retail Enterprises, Inc. 82618",-120.95867,37.732262,"6345 Oakdale Rd","","Riverbank","CA","95367","9646","STANISLAUS" 
"Airport Grocery",-120.8491,37.46785,"2733 Lander Ave","","Turlock","CA","95380","6413","STANISLAUS" 
"DOLLARTREE 5733",-117.14064,32.706322,"2483 Imperial Ave","","San Diego","CA","92102","3916","SAN DIEGO" 
"Economy Liquor & Food",-121.43362,38.505714,"6685 Stockton Blvd 8","","Sacramento","CA","95823","","SACRAMENTO" 
"DOLLARTREE 5754",-117.63104,34.10696,"1387 E Foothill Blvd","","Upland","CA","91786","4060","SAN BERNARDINO" 
"La Bodega Ranch Market",-118.00718,33.76355,"13690 Goldenwest St","Ste A","Westminster","CA","92683","7935","ORANGE" 
"Lotus Chaat & Spices",-122.53607,37.973904,"1559 4th St","","San Rafael","CA","94901","2741","MARIN" 
"Mid Town Gas & Foodmart, LLC",-121.46689,38.572308,"1031 30th St","","Sacramento","CA","95816","5206","SACRAMENTO" 
"Han's Market",-118.20815,33.938927,"10400 California Ave","","South Gate","CA","90280","6508","LOS ANGELES" 
"Carniceria La Esperanza",-117.97533,34.053719,"13825 Amar Rd","Ste E","La Puente","CA","91746","3602","LOS ANGELES" 
"New World Discount And 97 Cent Store",-118.18506,33.788746,"1737 Atlantic Ave","","Long Beach","CA","90813","2018","LOS ANGELES" 
"State Foods Supermarket",-119.5299,36.611282,"553 S Newmark Ave","","Parlier","CA","93648","2536","FRESNO" 
"East Town Liquor",-117.90651,33.849869,"1140 N East St","","Anaheim","CA","92805","1428","ORANGE" 
"Torres Produce 1",-116.1817,33.675529,"51335 Harrison St","Ste 114","Coachella","CA","92236","1528","RIVERSIDE" 
"Puerto Vallarta Market",-122.57934,38.574825,"1009 Foothill Blvd","","Calistoga","CA","94515","1711","NAPA" 
"La Fiesta Latina Market",-119.25063,35.761429,"453 Garces Hwy","","Delano","CA","93215","3417","KERN" 
"Chavelita's Market",-118.18355,34.016533,"4202 Union Pacific Ave","","Los Angeles","CA","90023","4017","LOS ANGELES" 
"Mi Pueblo Mercadito",-117.45366,34.088631,"9069 Citrus Ave","","Fontana","CA","92335","4513","SAN BERNARDINO" 
"7 Eleven Store 37060 A",-118.35275,33.937881,"10801 Hawthorne Blvd","","Inglewood","CA","90304","2319","LOS ANGELES" 
"Seoul Asian Market",-117.17384,33.556049,"40250 Murrieta Hot Springs Rd","Ste 120","Murrieta","CA","92563","4963","RIVERSIDE" 
"La Famosa",-117.31384,34.105267,"390 N Mount Vernon Ave","","San Bernardino","CA","92411","2669","SAN BERNARDINO" 
"Modesto Petroleum 83300",-120.38393,37.99379,"15 Pesce Way","","Sonora","CA","95370","5660","TUOLUMNE" 
"Big Lots 4060",-118.18641,33.962883,"7925 Atlantic Ave","","Bell","CA","90201","5710","LOS ANGELES" 
"Ishtar Mediterranean Market And Grill",-120.87514,37.521732,"2340 W Monte Vista Ave","","Turlock","CA","95382","9668","STANISLAUS" 
"Main Street Market & Deli",-117.36324,34.012043,"881 Main St","","Riverside","CA","92501","1015","RIVERSIDE" 
"888 Liquor",-118.08164,34.062653,"8606 Garvey Ave","","Rosemead","CA","91770","3201","LOS ANGELES" 
"Walgreens 13984",-121.27192,37.960884,"1528 E Freemont St","","Stockton","CA","95205","","SAN JOAQUIN" 
"Walgreens 4492",-122.39654,37.794231,"33 Drumm St","","San Francisco","CA","94111","4805","SAN FRANCISCO" 
"Freshco Food Center 1",-119.86018,36.779217,"3750 W Shields Ave","","Fresno","CA","93722","6702","FRESNO" 
"Northgate Market 39",-118.16742,33.84454,"4700 Cherry Ave","","Long Beach","CA","90807","1805","LOS ANGELES" 
"Dulceria Las Tapatias",-122.7381,38.427547,"1630 Sebastopol Rd","","Santa Rosa","CA","95407","6815","SONOMA" 
"Abc Food Store",-117.23536,33.917164,"24491 Alessandro Blvd","","Moreno Valley","CA","92553","3501","RIVERSIDE" 
"168 Market 806",-117.93335,33.990658,"17120 Colima Rd","","Hacienda Heights","CA","91745","6768","LOS ANGELES" 
"7 Eleven Store 16283D",-118.38694,34.172123,"11666 Burbank Blvd","","North Hollywood","CA","91601","2330","LOS ANGELES" 
"Estrella Foods Market, Inc.",-118.16898,33.917812,"12005 Garfield Ave","","South Gate","CA","90280","7822","LOS ANGELES" 
"Peck Market",-118.03058,34.059212,"2645 Peck Rd","","El Monte","CA","91733","2432","LOS ANGELES" 
"Whittier Valero",-118.02383,33.958157,"14005 Whittier Blvd","","Whittier","CA","90605","2040","LOS ANGELES" 
"Circle K 2655746",-118.23038,34.01442,"2529 S Santa Fe Ave","","Vernon","CA","90058","1115","LOS ANGELES" 
"Adams Meat And Grocery Market",-118.29986,34.032703,"1674 1/2 W Adams Blvd","","Los Angeles","CA","90007","1589","LOS ANGELES" 
"Happy Liquor",-117.93848,33.939144,"753 E Whittier Blvd","","La Habra","CA","90631","3930","ORANGE" 
"Family Dollar Store 10458",-117.41304,34.579163,"11545 Bartlett Ave","","Adelanto","CA","92301","1922","SAN BERNARDINO" 
"Rooney's Discount Liquor",-120.85773,37.056896,"310 W Pacheco Blvd","","Los Banos","CA","93635","4099","MERCED" 
